Customer ID,Age,Gender,Category,Purchase Amount (USD),Location,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Promo Dependency,CLV Proxy,Previous Purchases Scaled,Frequency Scaled,Promo Dep Scaled,Subscription Scaled,Loyalty Score,Loyal Customer,Satisfaction Tier,Customer Segment
163,54,Male,Accessories,74,California,Summer,3,1,Store Pickup,1,1,31,PayPal,1,2,2294,6.12,0,10,10,2.04,0,0,Low-Engagement Casuals
164,54,Male,Clothing,67,Virginia,Summer,3.4,1,Standard,1,1,8,Debit Card,2,2,1072,1.43,1.67,10,10,1.03,0,0,Low-Engagement Casuals
165,59,Male,Accessories,65,Delaware,Spring,2.6,1,Free Shipping,1,1,5,Credit Card,3,2,975,0.82,3.33,10,10,1.38,0,0,Low-Engagement Casuals
166,42,Male,Accessories,60,Kentucky,Winter,2.8,1,Store Pickup,1,1,7,Cash,4,2,1680,1.22,5,10,10,2.07,0,0,Low-Engagement Casuals
167,46,Male,Footwear,31,Delaware,Fall,4,1,Store Pickup,1,1,30,Cash,4,2,3720,5.92,5,10,10,3.64,0,1,Low-Engagement Casuals
168,33,Male,Accessories,27,Arkansas,Fall,4,1,Express,1,1,14,Credit Card,5,2,1890,2.65,6.67,10,10,3.11,0,1,Low-Engagement Casuals
169,34,Male,Footwear,80,Louisiana,Summer,3,1,Express,1,1,5,Cash,3,2,1200,0.82,3.33,10,10,1.38,0,0,Low-Engagement Casuals
170,27,Male,Outerwear,30,Nevada,Summer,3.3,1,Standard,1,1,3,PayPal,5,2,450,0.41,6.67,10,10,2.36,0,0,Low-Engagement Casuals
171,52,Male,Clothing,25,Wyoming,Fall,2.6,1,Store Pickup,1,1,46,Venmo,1,2,1150,9.18,0,10,10,3.06,0,0,Low-Engagement Casuals
172,29,Male,Clothing,35,Virginia,Summer,3.6,1,Store Pickup,1,1,4,Credit Card,2,2,280,0.61,1.67,10,10,0.76,0,0,Low-Engagement Casuals
173,54,Male,Accessories,67,Nebraska,Summer,3.9,1,Next Day Air,1,1,42,Credit Card,1,2,2814,8.37,0,10,10,2.79,0,1,Low-Engagement Casuals
174,25,Male,Accessories,46,Hawaii,Fall,3.4,1,Standard,1,1,30,Cash,7,2,9660,5.92,10,10,10,5.31,0,0,At-Risk High-Value
175,41,Male,Footwear,35,Vermont,Winter,3.5,1,Express,1,1,37,Venmo,7,2,9065,7.35,10,10,10,5.78,0,0,At-Risk High-Value
176,53,Male,Outerwear,86,Oklahoma,Fall,2.8,1,Next Day Air,1,1,2,Bank Transfer,7,2,1204,0.2,10,10,10,3.4,0,0,Low-Engagement Casuals
177,53,Male,Accessories,81,New Hampshire,Spring,2.7,1,Next Day Air,1,1,30,Credit Card,6,2,14580,5.92,8.33,10,10,4.75,0,0,At-Risk High-Value
178,21,Male,Clothing,42,Kansas,Fall,3.7,1,Next Day Air,1,1,47,Bank Transfer,4,2,7896,9.39,5,10,10,4.8,0,0,At-Risk High-Value
179,61,Male,Clothing,43,Idaho,Fall,4.3,1,2-Day Shipping,1,1,21,PayPal,6,2,5418,4.08,8.33,10,10,4.14,0,1,At-Risk High-Value
180,64,Male,Footwear,31,Illinois,Fall,4.9,1,Store Pickup,1,1,9,Bank Transfer,3,2,837,1.63,3.33,10,10,1.65,0,1,Low-Engagement Casuals
181,51,Male,Footwear,81,South Dakota,Fall,3.3,1,Store Pickup,1,1,12,Debit Card,3,2,2916,2.24,3.33,10,10,1.86,0,0,Low-Engagement Casuals
182,32,Male,Clothing,61,Massachusetts,Summer,4.7,1,Next Day Air,1,1,4,Bank Transfer,2,2,488,0.61,1.67,10,10,0.76,0,1,Low-Engagement Casuals
183,38,Male,Accessories,96,Alabama,Summer,2.8,1,Store Pickup,1,1,10,Debit Card,7,2,6720,1.84,10,10,10,3.95,0,0,At-Risk High-Value
184,58,Male,Clothing,29,Ohio,Spring,3.6,1,2-Day Shipping,1,1,26,Credit Card,2,2,1508,5.1,1.67,10,10,2.26,0,0,Low-Engagement Casuals
185,32,Male,Footwear,33,Hawaii,Spring,3,1,Express,1,1,40,Cash,3,2,3960,7.96,3.33,10,10,3.76,0,0,Low-Engagement Casuals
186,46,Male,Clothing,32,Wisconsin,Summer,4.5,1,Store Pickup,1,1,34,Bank Transfer,3,2,3264,6.73,3.33,10,10,3.35,0,1,Low-Engagement Casuals
187,39,Male,Accessories,56,Minnesota,Summer,2.9,1,Standard,1,1,31,Debit Card,7,2,12152,6.12,10,10,10,5.37,0,0,At-Risk High-Value
188,19,Male,Footwear,94,Georgia,Spring,3.3,1,Store Pickup,1,1,1,Bank Transfer,1,2,94,0,0,10,10,0,0,0,Low-Engagement Casuals
189,50,Male,Clothing,53,Arkansas,Spring,3.1,1,Express,1,1,5,Bank Transfer,1,2,265,0.82,0,10,10,0.27,0,0,Low-Engagement Casuals
190,36,Male,Clothing,82,West Virginia,Fall,4.4,1,Next Day Air,1,1,4,Credit Card,2,2,656,0.61,1.67,10,10,0.76,0,1,Low-Engagement Casuals
191,65,Male,Outerwear,70,Indiana,Fall,3,1,Free Shipping,1,1,48,Venmo,6,2,20160,9.59,8.33,10,10,5.97,0,0,At-Risk High-Value
192,64,Male,Accessories,76,Utah,Fall,3.9,1,Free Shipping,1,1,29,Cash,5,2,11020,5.71,6.67,10,10,4.13,0,1,At-Risk High-Value
193,46,Male,Footwear,29,Nebraska,Summer,2.9,1,Express,1,1,12,PayPal,1,2,348,2.24,0,10,10,0.75,0,0,Low-Engagement Casuals
194,36,Male,Accessories,100,North Dakota,Fall,3,1,Standard,1,1,29,Venmo,7,2,20300,5.71,10,10,10,5.24,0,0,At-Risk High-Value
195,51,Male,Accessories,94,Missouri,Spring,3.1,1,Express,1,1,15,Debit Card,6,2,8460,2.86,8.33,10,10,3.73,0,0,At-Risk High-Value
196,51,Male,Outerwear,25,New York,Fall,4.3,1,Free Shipping,1,1,34,Credit Card,4,2,3400,6.73,5,10,10,3.91,0,1,Low-Engagement Casuals
197,38,Male,Footwear,88,Washington,Summer,3.9,1,Next Day Air,1,1,41,Credit Card,3,2,10824,8.16,3.33,10,10,3.83,0,1,At-Risk High-Value
198,59,Male,Accessories,78,South Carolina,Fall,3.2,1,2-Day Shipping,1,1,41,Credit Card,4,2,12792,8.16,5,10,10,4.39,0,0,At-Risk High-Value
199,57,Male,Accessories,45,Utah,Winter,4.8,1,Standard,1,1,39,Credit Card,3,2,5265,7.76,3.33,10,10,3.7,0,1,At-Risk High-Value
200,54,Male,Accessories,73,Idaho,Summer,3.8,1,Express,1,1,32,Cash,2,2,4672,6.33,1.67,10,10,2.67,0,1,At-Risk High-Value
201,25,Male,Clothing,61,Pennsylvania,Summer,3.3,1,Next Day Air,1,1,29,Venmo,4,2,7076,5.71,5,10,10,3.57,0,0,At-Risk High-Value
202,69,Male,Clothing,22,Missouri,Fall,4.3,1,Free Shipping,1,1,15,Bank Transfer,7,2,2310,2.86,10,10,10,4.29,0,1,Low-Engagement Casuals
203,57,Male,Accessories,38,Nebraska,Spring,2.7,1,Express,1,1,33,Venmo,7,2,8778,6.53,10,10,10,5.51,0,0,At-Risk High-Value
204,70,Male,Accessories,38,Indiana,Fall,3.2,1,Next Day Air,1,1,18,Bank Transfer,2,2,1368,3.47,1.67,10,10,1.71,0,0,Low-Engagement Casuals
205,24,Male,Footwear,100,Arizona,Fall,4,1,Store Pickup,1,1,35,Cash,1,2,3500,6.94,0,10,10,2.31,0,1,Low-Engagement Casuals
206,67,Male,Clothing,64,Hawaii,Winter,3,1,Standard,1,1,25,PayPal,2,2,3200,4.9,1.67,10,10,2.19,0,0,Low-Engagement Casuals
207,24,Male,Clothing,55,Wisconsin,Summer,4.2,1,Free Shipping,1,1,6,Venmo,3,2,990,1.02,3.33,10,10,1.45,0,1,Low-Engagement Casuals
208,62,Male,Accessories,91,Rhode Island,Summer,2.9,1,Express,1,1,17,Bank Transfer,1,2,1547,3.27,0,10,10,1.09,0,0,Low-Engagement Casuals
209,57,Male,Clothing,38,Wisconsin,Spring,4.1,1,Store Pickup,1,1,17,Credit Card,4,2,2584,3.27,5,10,10,2.76,0,1,Low-Engagement Casuals
210,55,Male,Footwear,97,Minnesota,Winter,3.2,1,Store Pickup,1,1,44,Cash,5,2,21340,8.78,6.67,10,10,5.15,0,0,At-Risk High-Value
211,45,Male,Outerwear,22,Vermont,Fall,3,1,2-Day Shipping,1,1,6,PayPal,3,2,396,1.02,3.33,10,10,1.45,0,0,Low-Engagement Casuals
212,69,Male,Clothing,92,South Dakota,Fall,4.2,1,2-Day Shipping,1,1,45,Debit Card,3,2,12420,8.98,3.33,10,10,4.1,0,1,At-Risk High-Value
213,67,Male,Accessories,84,Virginia,Fall,4.2,1,Express,1,1,7,Debit Card,7,2,4116,1.22,10,10,10,3.74,0,1,Low-Engagement Casuals
214,30,Male,Accessories,93,Nevada,Fall,4.4,1,Store Pickup,1,1,11,Debit Card,5,2,5115,2.04,6.67,10,10,2.9,0,1,At-Risk High-Value
215,24,Male,Outerwear,50,Hawaii,Summer,4.2,1,Next Day Air,1,1,41,Cash,5,2,10250,8.16,6.67,10,10,4.94,0,1,At-Risk High-Value
216,62,Male,Accessories,64,New Jersey,Spring,2.8,1,2-Day Shipping,1,1,24,PayPal,1,2,1536,4.69,0,10,10,1.56,0,0,Low-Engagement Casuals
217,43,Male,Clothing,61,Massachusetts,Spring,3.7,1,Free Shipping,1,1,21,Venmo,2,2,2562,4.08,1.67,10,10,1.92,0,0,Low-Engagement Casuals
218,35,Male,Accessories,48,Oklahoma,Winter,3.5,1,Next Day Air,1,1,24,Bank Transfer,7,2,8064,4.69,10,10,10,4.9,0,0,At-Risk High-Value
219,28,Male,Clothing,45,California,Spring,2.9,1,Store Pickup,1,1,8,Credit Card,6,2,2160,1.43,8.33,10,10,3.25,0,0,Low-Engagement Casuals
220,32,Male,Accessories,88,Nevada,Spring,3,1,Free Shipping,1,1,12,Cash,3,2,3168,2.24,3.33,10,10,1.86,0,0,Low-Engagement Casuals
221,39,Male,Footwear,57,Arizona,Spring,3.7,1,Express,1,1,48,Debit Card,3,2,8208,9.59,3.33,10,10,4.31,0,0,At-Risk High-Value
222,28,Male,Accessories,68,North Carolina,Summer,4.4,1,Store Pickup,1,1,6,Bank Transfer,6,2,2448,1.02,8.33,10,10,3.12,0,1,Low-Engagement Casuals
223,47,Male,Accessories,94,New York,Spring,4.5,1,2-Day Shipping,1,1,14,PayPal,3,2,3948,2.65,3.33,10,10,1.99,0,1,Low-Engagement Casuals
224,20,Male,Clothing,41,Wyoming,Spring,4.8,1,Free Shipping,1,1,34,PayPal,7,2,9758,6.73,10,10,10,5.58,0,1,At-Risk High-Value
225,63,Male,Clothing,83,South Dakota,Summer,2.9,1,Free Shipping,1,1,12,Cash,5,2,4980,2.24,6.67,10,10,2.97,0,0,At-Risk High-Value
226,25,Male,Outerwear,22,Arkansas,Spring,3.2,1,Next Day Air,1,1,11,Bank Transfer,7,2,1694,2.04,10,10,10,4.01,0,0,Low-Engagement Casuals
227,29,Male,Footwear,74,Texas,Spring,3.3,1,Free Shipping,1,1,5,PayPal,4,2,1480,0.82,5,10,10,1.94,0,0,Low-Engagement Casuals
228,50,Male,Clothing,90,Rhode Island,Winter,4.2,1,Standard,1,1,25,Venmo,3,2,6750,4.9,3.33,10,10,2.74,0,1,At-Risk High-Value
229,18,Male,Clothing,79,New Hampshire,Spring,2.9,1,Store Pickup,1,1,11,Credit Card,7,2,6083,2.04,10,10,10,4.01,0,0,At-Risk High-Value
230,70,Male,Footwear,28,Ohio,Spring,4.6,1,Next Day Air,1,1,27,PayPal,5,2,3780,5.31,6.67,10,10,3.99,0,1,Low-Engagement Casuals
231,66,Male,Accessories,88,Utah,Fall,4.1,1,Standard,1,1,43,Credit Card,7,2,26488,8.57,10,10,10,6.19,0,1,At-Risk High-Value
232,28,Male,Clothing,26,Tennessee,Spring,3.1,1,2-Day Shipping,1,1,18,Debit Card,5,2,2340,3.47,6.67,10,10,3.38,0,0,Low-Engagement Casuals
233,54,Male,Accessories,27,Hawaii,Winter,4.2,1,Express,1,1,32,Bank Transfer,1,2,864,6.33,0,10,10,2.11,0,1,Low-Engagement Casuals
234,19,Male,Clothing,83,Arizona,Fall,4.5,1,Next Day Air,1,1,27,Bank Transfer,5,2,11205,5.31,6.67,10,10,3.99,0,1,At-Risk High-Value
235,20,Male,Accessories,39,South Dakota,Summer,3.7,1,Next Day Air,1,1,24,Credit Card,2,2,1872,4.69,1.67,10,10,2.12,0,0,Low-Engagement Casuals
236,43,Male,Accessories,89,New Jersey,Winter,3.7,1,Free Shipping,1,1,31,Debit Card,6,2,16554,6.12,8.33,10,10,4.82,0,0,At-Risk High-Value
237,38,Male,Outerwear,68,North Dakota,Winter,3.4,1,Next Day Air,1,1,39,PayPal,3,2,7956,7.76,3.33,10,10,3.7,0,0,At-Risk High-Value
238,50,Male,Clothing,90,Iowa,Summer,3,1,Store Pickup,1,1,36,Debit Card,3,2,9720,7.14,3.33,10,10,3.49,0,0,At-Risk High-Value
239,64,Male,Clothing,34,Ohio,Fall,4.2,1,Free Shipping,1,1,5,Cash,7,2,1190,0.82,10,10,10,3.61,0,1,Low-Engagement Casuals
240,49,Male,Clothing,51,Vermont,Summer,2.9,1,Express,1,1,47,Credit Card,1,2,2397,9.39,0,10,10,3.13,0,0,Low-Engagement Casuals
241,47,Male,Clothing,45,Montana,Winter,3.5,1,Free Shipping,1,1,29,Bank Transfer,3,2,3915,5.71,3.33,10,10,3.01,0,0,Low-Engagement Casuals
242,36,Male,Clothing,88,Delaware,Winter,4.1,1,Free Shipping,1,1,43,Venmo,1,2,3784,8.57,0,10,10,2.86,0,1,Low-Engagement Casuals
243,55,Male,Outerwear,85,New York,Summer,4.3,1,Store Pickup,1,1,40,Debit Card,5,2,17000,7.96,6.67,10,10,4.88,0,1,At-Risk High-Value
244,25,Male,Accessories,100,Kentucky,Winter,2.8,1,2-Day Shipping,1,1,4,Debit Card,4,2,1600,0.61,5,10,10,1.87,0,0,Low-Engagement Casuals
245,53,Male,Accessories,42,Oregon,Spring,4.9,1,2-Day Shipping,1,1,39,PayPal,2,2,3276,7.76,1.67,10,10,3.14,0,1,Low-Engagement Casuals
246,49,Male,Footwear,53,Rhode Island,Summer,3.3,1,Next Day Air,1,1,45,Venmo,3,2,7155,8.98,3.33,10,10,4.1,0,0,At-Risk High-Value
247,35,Male,Accessories,86,Nevada,Spring,3.2,1,Express,1,1,20,Venmo,1,2,1720,3.88,0,10,10,1.29,0,0,Low-Engagement Casuals
248,29,Male,Clothing,66,Montana,Spring,4.4,1,Standard,1,1,14,Debit Card,2,2,1848,2.65,1.67,10,10,1.44,0,1,Low-Engagement Casuals
249,47,Male,Accessories,100,Pennsylvania,Winter,4.8,1,Express,1,1,33,PayPal,2,2,6600,6.53,1.67,10,10,2.73,0,1,At-Risk High-Value
250,53,Male,Accessories,47,Alaska,Fall,4.2,1,Standard,1,1,18,Credit Card,7,2,5922,3.47,10,10,10,4.49,0,1,At-Risk High-Value
251,33,Male,Clothing,25,Mississippi,Fall,4,1,Express,1,1,9,Bank Transfer,2,2,450,1.63,1.67,10,10,1.1,0,1,Low-Engagement Casuals
252,21,Male,Accessories,51,Wyoming,Winter,2.5,1,Standard,1,1,34,PayPal,7,2,12138,6.73,10,10,10,5.58,0,0,At-Risk High-Value
253,32,Male,Clothing,41,Delaware,Summer,3.9,1,Free Shipping,1,1,33,Venmo,3,2,4059,6.53,3.33,10,10,3.29,0,1,Low-Engagement Casuals
254,52,Male,Footwear,73,Oklahoma,Winter,4.9,1,2-Day Shipping,1,1,15,Bank Transfer,1,2,1095,2.86,0,10,10,0.95,0,1,Low-Engagement Casuals
255,67,Male,Accessories,42,Indiana,Winter,3.5,1,Store Pickup,1,1,4,PayPal,1,2,168,0.61,0,10,10,0.2,0,0,Low-Engagement Casuals
256,43,Male,Accessories,20,Maryland,Spring,4.2,1,Free Shipping,1,1,25,Debit Card,7,2,3500,4.9,10,10,10,4.97,0,1,Low-Engagement Casuals
257,58,Male,Accessories,30,South Dakota,Spring,4.7,1,Express,1,1,20,Credit Card,5,2,3000,3.88,6.67,10,10,3.52,0,1,Low-Engagement Casuals
258,20,Male,Accessories,53,West Virginia,Summer,4.5,1,Express,1,1,5,Credit Card,6,2,1590,0.82,8.33,10,10,3.05,0,1,Low-Engagement Casuals
259,61,Male,Accessories,74,Alabama,Spring,2.8,1,Express,1,1,16,Cash,6,2,7104,3.06,8.33,10,10,3.8,0,0,At-Risk High-Value
260,32,Male,Clothing,57,Louisiana,Fall,2.9,1,Standard,1,1,13,Debit Card,7,2,5187,2.45,10,10,10,4.15,0,0,At-Risk High-Value
261,38,Male,Accessories,57,Montana,Winter,3.2,1,2-Day Shipping,1,1,11,Credit Card,5,2,3135,2.04,6.67,10,10,2.9,0,0,Low-Engagement Casuals
262,21,Male,Clothing,77,California,Winter,4.9,1,Standard,1,1,21,Credit Card,7,2,11319,4.08,10,10,10,4.69,0,1,At-Risk High-Value
263,37,Male,Clothing,40,Hawaii,Summer,3.75,1,Next Day Air,1,1,6,Debit Card,7,2,1680,1.02,10,10,10,3.67,0,0,Low-Engagement Casuals
264,27,Male,Clothing,46,Iowa,Summer,4.3,1,Store Pickup,1,1,29,Venmo,4,2,5336,5.71,5,10,10,3.57,0,1,At-Risk High-Value
265,36,Male,Clothing,78,Colorado,Fall,3.9,1,Store Pickup,1,1,15,Cash,7,2,8190,2.86,10,10,10,4.29,0,1,At-Risk High-Value
266,32,Male,Accessories,59,Michigan,Spring,3.2,1,2-Day Shipping,1,1,17,Bank Transfer,1,2,1003,3.27,0,10,10,1.09,0,0,Low-Engagement Casuals
267,51,Male,Accessories,75,Louisiana,Summer,3.1,1,Express,1,1,32,Credit Card,2,2,4800,6.33,1.67,10,10,2.67,0,0,At-Risk High-Value
268,64,Male,Clothing,54,Maryland,Spring,3.9,1,2-Day Shipping,1,1,42,Venmo,7,2,15876,8.37,10,10,10,6.12,0,1,At-Risk High-Value
269,68,Male,Footwear,42,Georgia,Spring,2.6,1,Store Pickup,1,1,21,Cash,4,2,3528,4.08,5,10,10,3.03,0,0,Low-Engagement Casuals
270,68,Male,Clothing,44,Georgia,Winter,3.3,1,Next Day Air,1,1,9,Cash,1,2,396,1.63,0,10,10,0.54,0,0,Low-Engagement Casuals
271,33,Male,Clothing,52,North Dakota,Fall,4.6,1,Free Shipping,1,1,16,Bank Transfer,7,2,5824,3.06,10,10,10,4.35,0,1,At-Risk High-Value
272,65,Male,Accessories,69,Maryland,Summer,4.6,1,Express,1,1,42,Credit Card,3,2,8694,8.37,3.33,10,10,3.9,0,1,At-Risk High-Value
273,48,Male,Accessories,26,Oregon,Summer,4.4,1,2-Day Shipping,1,1,37,Debit Card,1,2,962,7.35,0,10,10,2.45,0,1,Low-Engagement Casuals
274,69,Male,Outerwear,33,North Dakota,Spring,4.2,1,Express,1,1,32,Debit Card,6,2,6336,6.33,8.33,10,10,4.89,0,1,At-Risk High-Value
275,59,Male,Accessories,32,Maryland,Spring,3,1,Express,1,1,28,Cash,1,2,896,5.51,0,10,10,1.84,0,0,Low-Engagement Casuals
276,48,Male,Accessories,85,Virginia,Winter,4,1,Express,1,1,13,Credit Card,2,2,2210,2.45,1.67,10,10,1.37,0,1,Low-Engagement Casuals
277,25,Male,Clothing,30,South Dakota,Fall,3.5,1,Express,1,1,11,Bank Transfer,3,2,990,2.04,3.33,10,10,1.79,0,0,Low-Engagement Casuals
278,29,Male,Clothing,29,Georgia,Winter,3,1,Store Pickup,1,1,36,Bank Transfer,1,2,1044,7.14,0,10,10,2.38,0,0,Low-Engagement Casuals
279,57,Male,Clothing,95,Hawaii,Spring,3.7,1,Express,1,1,23,Debit Card,7,2,15295,4.49,10,10,10,4.83,0,0,At-Risk High-Value
280,23,Male,Footwear,69,Arkansas,Summer,4,1,Standard,1,1,37,Bank Transfer,4,2,10212,7.35,5,10,10,4.12,0,1,At-Risk High-Value
281,45,Male,Footwear,69,Montana,Fall,4.2,1,2-Day Shipping,1,1,21,Cash,1,2,1449,4.08,0,10,10,1.36,0,1,Low-Engagement Casuals
282,38,Male,Accessories,61,Oklahoma,Spring,2.5,1,Standard,1,1,22,Debit Card,1,2,1342,4.29,0,10,10,1.43,0,0,Low-Engagement Casuals
283,21,Male,Clothing,94,Minnesota,Summer,3,1,2-Day Shipping,1,1,9,Cash,4,2,3384,1.63,5,10,10,2.21,0,0,Low-Engagement Casuals
284,32,Male,Clothing,30,Montana,Fall,3.2,1,Next Day Air,1,1,16,Venmo,7,2,3360,3.06,10,10,10,4.35,0,0,Low-Engagement Casuals
285,63,Male,Clothing,45,Ohio,Summer,3.5,1,Standard,1,1,4,PayPal,6,2,1080,0.61,8.33,10,10,2.98,0,0,Low-Engagement Casuals
286,29,Male,Accessories,39,Kentucky,Summer,4.8,1,Express,1,1,3,Debit Card,1,2,117,0.41,0,10,10,0.14,0,1,Low-Engagement Casuals
287,27,Male,Accessories,51,Nebraska,Summer,2.6,1,Store Pickup,1,1,6,Debit Card,7,2,2142,1.02,10,10,10,3.67,0,0,Low-Engagement Casuals
288,56,Male,Accessories,37,Delaware,Spring,3.4,1,2-Day Shipping,1,1,18,Venmo,3,2,1998,3.47,3.33,10,10,2.27,0,0,Low-Engagement Casuals
289,30,Male,Clothing,62,North Carolina,Winter,3.7,1,2-Day Shipping,1,1,34,Venmo,1,2,2108,6.73,0,10,10,2.24,0,0,Low-Engagement Casuals
290,49,Male,Outerwear,85,New York,Fall,4.5,1,2-Day Shipping,1,1,26,Credit Card,4,2,8840,5.1,5,10,10,3.37,0,1,At-Risk High-Value
291,58,Male,Clothing,33,Colorado,Winter,3.7,1,Standard,1,1,50,PayPal,2,2,3300,10,1.67,10,10,3.89,0,0,Low-Engagement Casuals
292,57,Male,Clothing,26,Delaware,Fall,3.3,1,Next Day Air,1,1,40,Bank Transfer,4,2,4160,7.96,5,10,10,4.32,0,0,Low-Engagement Casuals
293,60,Male,Footwear,99,Utah,Spring,4.7,1,Free Shipping,1,1,24,Cash,6,2,14256,4.69,8.33,10,10,4.34,0,1,At-Risk High-Value
294,69,Male,Accessories,39,Connecticut,Spring,2.7,1,Express,1,1,33,PayPal,7,2,9009,6.53,10,10,10,5.51,0,0,At-Risk High-Value
295,70,Male,Clothing,20,New Jersey,Spring,4.6,1,Store Pickup,1,1,19,Credit Card,5,2,1900,3.67,6.67,10,10,3.45,0,1,Low-Engagement Casuals
296,53,Male,Accessories,42,West Virginia,Winter,2.7,1,Store Pickup,1,1,24,Credit Card,6,2,6048,4.69,8.33,10,10,4.34,0,0,At-Risk High-Value
297,25,Male,Footwear,74,Indiana,Spring,4.8,1,2-Day Shipping,1,1,19,Credit Card,2,2,2812,3.67,1.67,10,10,1.78,0,1,Low-Engagement Casuals
298,48,Male,Footwear,26,Delaware,Summer,4.4,1,Standard,1,1,4,Credit Card,1,2,104,0.61,0,10,10,0.2,0,1,Low-Engagement Casuals
299,69,Male,Clothing,53,Maryland,Winter,4,1,Standard,1,1,11,Venmo,5,2,2915,2.04,6.67,10,10,2.9,0,1,Low-Engagement Casuals
300,25,Male,Footwear,80,Pennsylvania,Summer,3.2,1,Next Day Air,1,1,28,PayPal,3,2,6720,5.51,3.33,10,10,2.95,0,0,At-Risk High-Value
301,29,Male,Accessories,98,Iowa,Spring,4.4,1,Store Pickup,1,1,24,PayPal,2,2,4704,4.69,1.67,10,10,2.12,0,1,At-Risk High-Value
302,46,Male,Clothing,95,Pennsylvania,Spring,3.8,1,Standard,1,1,25,Credit Card,5,2,11875,4.9,6.67,10,10,3.86,0,1,At-Risk High-Value
303,37,Male,Clothing,44,Delaware,Summer,3.6,1,Express,1,1,27,Bank Transfer,5,2,5940,5.31,6.67,10,10,3.99,0,0,At-Risk High-Value
304,20,Male,Footwear,60,Oregon,Summer,3.3,1,Next Day Air,1,1,49,Venmo,2,2,5880,9.8,1.67,10,10,3.82,0,0,At-Risk High-Value
305,40,Male,Clothing,84,Oregon,Winter,3.4,1,Next Day Air,1,1,45,Credit Card,1,2,3780,8.98,0,10,10,2.99,0,0,Low-Engagement Casuals
306,60,Male,Clothing,59,Utah,Fall,3.5,1,2-Day Shipping,1,1,26,PayPal,7,2,10738,5.1,10,10,10,5.03,0,0,At-Risk High-Value
307,26,Male,Outerwear,49,North Dakota,Summer,3.6,1,Express,1,1,4,Cash,7,2,1372,0.61,10,10,10,3.54,0,0,Low-Engagement Casuals
308,29,Male,Accessories,32,Florida,Winter,3.2,1,Free Shipping,1,1,3,Credit Card,5,2,480,0.41,6.67,10,10,2.36,0,0,Low-Engagement Casuals
309,66,Male,Accessories,29,Maryland,Fall,3.7,1,Standard,1,1,45,Venmo,1,2,1305,8.98,0,10,10,2.99,0,0,Low-Engagement Casuals
310,66,Male,Clothing,22,Minnesota,Spring,4.5,1,Standard,1,1,21,Cash,3,2,1386,4.08,3.33,10,10,2.47,0,1,Low-Engagement Casuals
311,56,Male,Clothing,85,Montana,Winter,4.6,1,Standard,1,1,50,Cash,3,2,12750,10,3.33,10,10,4.44,0,1,At-Risk High-Value
312,69,Male,Clothing,52,Rhode Island,Winter,4.1,1,Store Pickup,1,1,19,Bank Transfer,4,2,3952,3.67,5,10,10,2.89,0,1,Low-Engagement Casuals
313,38,Male,Clothing,89,Massachusetts,Spring,3.4,1,Next Day Air,1,1,6,PayPal,7,2,3738,1.02,10,10,10,3.67,0,0,Low-Engagement Casuals
314,42,Male,Clothing,77,Vermont,Spring,3.7,1,Express,1,1,50,Credit Card,5,2,19250,10,6.67,10,10,5.56,0,0,At-Risk High-Value
315,30,Male,Clothing,24,New Jersey,Summer,3.3,1,Store Pickup,1,1,17,Debit Card,5,2,2040,3.27,6.67,10,10,3.31,0,0,Low-Engagement Casuals
316,66,Male,Accessories,24,Wisconsin,Spring,4.5,1,Express,1,1,24,Debit Card,7,2,4032,4.69,10,10,10,4.9,0,1,Low-Engagement Casuals
317,36,Male,Accessories,22,California,Fall,3.3,1,Free Shipping,1,1,46,Venmo,4,2,4048,9.18,5,10,10,4.73,0,0,Low-Engagement Casuals
318,58,Male,Clothing,82,West Virginia,Fall,4.3,1,Standard,1,1,42,Cash,5,2,17220,8.37,6.67,10,10,5.01,0,1,At-Risk High-Value
319,45,Male,Accessories,67,South Dakota,Winter,2.5,1,Standard,1,1,10,Cash,7,2,4690,1.84,10,10,10,3.95,0,0,At-Risk High-Value
320,47,Male,Clothing,74,Maine,Spring,2.6,1,Standard,1,1,1,Cash,5,2,370,0,6.67,10,10,2.22,0,0,Low-Engagement Casuals
321,66,Male,Accessories,72,Kansas,Summer,4.9,1,Standard,1,1,28,Debit Card,6,2,12096,5.51,8.33,10,10,4.61,0,1,At-Risk High-Value
322,41,Male,Footwear,36,Vermont,Summer,4.7,1,Free Shipping,1,1,48,Debit Card,6,2,10368,9.59,8.33,10,10,5.97,0,1,At-Risk High-Value
323,41,Male,Accessories,95,Tennessee,Winter,3,1,Standard,1,1,47,Credit Card,4,2,17860,9.39,5,10,10,4.8,0,0,At-Risk High-Value
324,66,Male,Clothing,78,Tennessee,Winter,3.5,1,Next Day Air,1,1,29,PayPal,1,2,2262,5.71,0,10,10,1.9,0,0,Low-Engagement Casuals
325,37,Male,Clothing,82,Wyoming,Summer,4.8,1,Standard,1,1,37,Venmo,6,2,18204,7.35,8.33,10,10,5.23,0,1,At-Risk High-Value
326,70,Male,Clothing,70,Vermont,Winter,4.3,1,Free Shipping,1,1,38,Debit Card,7,2,18620,7.55,10,10,10,5.85,0,1,At-Risk High-Value
